
0 (False) 동화약품(종가:21550) 237916006490 - 76698757654 > 601923178500 * 1 ?(DIV:0.56, BPS: 10772, PER: 63.2, EPS: 341, PBR: 2.0006683995544003)
109 (False) 종근당홀딩스(종가:105000) 365605781631 - 374259689351 > 526035405000 * 1 ?(DIV:1.24, BPS: 93600, PER: 11.68, EPS: 8988, PBR: 1.121579487179487)
110 (False) 대상(종가:25400) 1328035066487 - 1581863031311 > 880059835000 * 1 ?(DIV:2.36, BPS: 27896, PER: 8.53, EPS: 2976, PBR: 0.9099971322053341)
111 (False) 대상우(종가:16700) 0 - 0 > 22882724100 * 1 ?(DIV:3.65, BPS: 0, PER: 0.0, EPS: 0, PBR: 0.0)
112 (False) 신영증권(종가:45650) 0 - 0 > 428481719050 * 1 ?(DIV:5.48, BPS: 69280, PER: 19.64, EPS: 2324, PBR: 0.658824480369515)
113 (False) 신영증권우(종가:46200) 0 - 0 > 325883850600 * 1 ?(DIV:5.52, BPS: 0, PER: 0.0, EPS: 0, PBR: 0.0)
114 (False) SK네트웍스(종가:4520) 4240487000000 - 8130750000000 > 1121808164440 * 1 ?(DIV:2.65, BPS: 8713, PER: 0.0, EPS: 0, PBR: 0.0)
115 (False) SK네트웍스우(종가:121500) 0 - 0 > 13808232000 * 1 ?(DIV:0.12, BPS: 0, PER: 0.0, EPS: 0, PBR: 0.0)
116 (False) 한양증권(종가:8480) 0 - 0 > 107937968320 * 1 ?(DIV:4.13, BPS: 22236, PER: 4.91, EPS: 1726, PBR: 0.3811234034898363)
117 (False) 한양증권우(종가:16600) 0 - 0 > 8715000000 * 1 ?(DIV:2.41, BPS: 0, PER: 0.0, EPS: 0, PBR: 0.0)
118 (False) 신화실업(종가:20900) 0 - 0 > 25390950200 * 1 ?(DIV:0.48, BPS: 28118, PER: 26.36, EPS: 793, PBR: 0.7434198733907106)
119 (False) 알루코(종가:4070) 276527117520 - 490589211484 > 338653641810 * 1 ?(DIV:0.0, BPS: 2755, PER: 0.0, EPS: 0, PBR: 0.0)
120 (False) 대한제당(종가:18900) 534671609000 - 695526128000 > 169526536200 * 1 ?(DIV:3.57, BPS: 48261, PER: 11.01, EPS: 1717, PBR: 0.39170696835954494)
121 (False) 대한제당우(종가:13500) 0 - 0 > 8751726000 * 1 ?(DIV:5.19, BPS: 0, PER: 0.0, EPS: 0, PBR: 0.0)
122 (False) 오리온홀딩스(종가:12100) 792341169763 - 1024827151410 > 758009606200 * 1 ?(DIV:5.37, BPS: 30747, PER: 15.05, EPS: 804, PBR: 0.3935408332520246)
123 (False) 무림SP(종가:2205) 83670560199 - 94178604874 > 48813187500 * 1 ?(DIV:1.59, BPS: 9203, PER: 36.15, EPS: 61, PBR: 0.2396120830164077)
124 (False) 삼화콘덴서(종가:54200) 0 - 0 > 563409000000 * 1 ?(DIV:0.46, BPS: 14698, PER: 18.76, EPS: 2889, PBR: 3.6874159749625806)
125 (False) 이화공영(종가:5400) 0 - 0 > 106951104000 * 1 ?(DIV:0.19, BPS: 2157, PER: 385.71, EPS: 14, PBR: 2.5034492350486786)
126 (False) 대림건설(종가:24400) 0 - 0 > 538100129600 * 1 ?(DIV:1.64, BPS: 30161, PER: 3.89, EPS: 6265, PBR: 0.80802526441431)
127 (True) KISCO홀딩스(종가:11550) 1071318063398 - 180525970911 > 213402189000 * 1 ?(DIV:2.42, BPS: 44246, PER: 3.97, EPS: 2909, PBR: 0.2610118428784523)
128 (False) 코오롱(종가:21150) 1289581791210 - 2822191554324 > 267048909900 * 1 ?(DIV:2.36, BPS: 43841, PER: 0.0, EPS: 0, PBR: 0.0)
129 (False) 코오롱우(종가:15450) 0 - 0 > 16630225500 * 1 ?(DIV:3.56, BPS: 0, PER: 0.0, EPS: 0, PBR: 0.0)
130 (False) 아세아(종가:79500) 661884507129 - 1403168247899 > 174186408000 * 1 ?(DIV:2.2, BPS: 354657, PER: 3.14, EPS: 25353, PBR: 0.22446594878995763)
131 (False) 비비안(종가:3610) 0 - 0 > 96516562900 * 1 ?(DIV:0.0, BPS: 6310, PER: 0.0, EPS: 0, PBR: 0.0)
132 (False) 경농(종가:12600) 227320981726 - 194307190960 > 273316050000 * 1 ?(DIV:1.75, BPS: 8484, PER: 49.61, EPS: 254, PBR: 1.4852593116454502)
133 (False) 고려산업(종가:3555) 104366269994 - 106789497227 > 88659655875 * 1 ?(DIV:0.84, BPS: 3842, PER: 19.53, EPS: 182, PBR: 0.925158771473191)
134 (False) 도화엔지니어링(종가:7590) 191162712109 - 172659673753 > 255934800000 * 1 ?(DIV:3.29, BPS: 7490, PER: 14.62, EPS: 519, PBR: 1.0130547396528704)
135 (True) 삼양통상(종가:63000) 270099940132 - 47075463868 > 189000000000 * 1 ?(DIV:1.59, BPS: 109582, PER: 4.17, EPS: 15112, PBR: 0.5750674380828968)
136 (False) 한국수출포장(종가:18850) 0 - 0 > 75400000000 * 1 ?(DIV:3.18, BPS: 61942, PER: 4.18, EPS: 4505, PBR: 0.3040085886797326)
137 (False) 동성제약(종가:11750) 0 - 0 > 306686397500 * 1 ?(DIV:0.0, BPS: 2689, PER: 0.0, EPS: 0, PBR: 0.0)
138 (False) 한일철강(종가:1705) 85929049007 - 178953189436 > 40377593465 * 1 ?(DIV:0.0, BPS: 6586, PER: 0.0, EPS: 0, PBR: 0.0)
139 (False) 피에스텍(종가:4590) 97118714268 - 26482460625 > 90281825370 * 1 ?(DIV:3.27, BPS: 7280, PER: 35.04, EPS: 131, PBR: 0.6305274725274725)
140 (False) 고려제강(종가:13950) 936776495494 - 886207676194 > 279000000000 * 1 ?(DIV:2.51, BPS: 68831, PER: 27.96, EPS: 499, PBR: 0.20269994624515117)
141 (False) 롯데푸드(종가:306500) 551640123660 - 712871463146 > 346918155000 * 1 ?(DIV:3.92, BPS: 625100, PER: 7.43, EPS: 41242, PBR: 0.49020646296592546)
142 (False) 삼일기업공사(종가:3575) 0 - 0 > 44330000000 * 1 ?(DIV:2.8, BPS: 4744, PER: 13.49, EPS: 265, PBR: 0.7535518549747049)
143 (False) 아세아제지(종가:30150) 290056593727 - 271953403209 > 270038535300 * 1 ?(DIV:1.99, BPS: 65302, PER: 4.4, EPS: 6860, PBR: 0.4622216777434076)
144 (False) 한진(종가:49550) 391253389841 - 2487762005802 > 593344204800 * 1 ?(DIV:1.01, BPS: 72343, PER: 0.0, EPS: 0, PBR: 0.0)
145 (False) 넥센타이어(종가:5340) 1202526059444 - 1972148454737 > 521546463180 * 1 ?(DIV:1.97, BPS: 14921, PER: 4.63, EPS: 1153, PBR: 0.35777695864888415)
146 (False) 넥센타이어1우B(종가:2310) 0 - 0 > 15015000000 * 1 ?(DIV:4.76, BPS: 0, PER: 0.0, EPS: 0, PBR: 0.0)
147 (False) SH에너지화학(종가:799) 79308723367 - 24352227449 > 88795850270 * 1 ?(DIV:0.0, BPS: 876, PER: 0.0, EPS: 0, PBR: 0.0)
148 (False) KCC(종가:157000) 0 - 0 > 1395175947000 * 1 ?(DIV:3.5, BPS: 421723, PER: 0.0, EPS: 0, PBR: 0.0)
149 (False) 한독(종가:32500) 330665585397 - 424201166935 > 447314822500 * 1 ?(DIV:0.85, BPS: 24757, PER: 12.78, EPS: 2544, PBR: 1.3132576644989296)
150 (False) 범양건영(종가:5500) 0 - 91161685765 > 136575901000 * 1 ?(DIV:0.0, BPS: 2819, PER: 6.93, EPS: 794, PBR: 1.9519049308265342)
151 (False) 세기상사(종가:61600) 0 - 0 > 25107667200 * 1 ?(DIV:0.0, BPS: 55045, PER: 0.0, EPS: 0, PBR: 0.0)
152 (False) 삼익악기(종가:1355) 188554375977 - 398316624798 > 122669389825 * 1 ?(DIV:3.69, BPS: 2478, PER: 8.31, EPS: 163, PBR: 0.5466222760290557)
153 (True) 화성산업(종가:12800) 415196757795 - 235098010659 > 159370240000 * 1 ?(DIV:3.91, BPS: 29797, PER: 20.19, EPS: 634, PBR: 0.42958888478705914)
154 (False) 조흥(종가:150000) 0 - 0 > 90000000000 * 1 ?(DIV:4.0, BPS: 215770, PER: 11.47, EPS: 13076, PBR: 0.6950999675580479)
155 (False) 제일파마홀딩스(종가:18200) 313776310427 - 358280926017 > 290715061000 * 1 ?(DIV:0.38, BPS: 24634, PER: 0.0, EPS: 0, PBR: 0.0)
156 (False) 오리엔트바이오(종가:1610) 25477514634 - 21820720662 > 190897645260 * 1 ?(DIV:0.0, BPS: 510, PER: 0.0, EPS: 0, PBR: 0.0)
157 (False) 한탑(종가:1960) 54333235342 - 100367999713 > 43706925920 * 1 ?(DIV:0.0, BPS: 1573, PER: 0.0, EPS: 0, PBR: 0.0)
158 (False) 동일제강(종가:2330) 0 - 0 > 34950000000 * 1 ?(DIV:0.43, BPS: 8703, PER: 31.49, EPS: 74, PBR: 0.26775364816729863)
159 (False) 신일전자(종가:1755) 0 - 0 > 124688399355 * 1 ?(DIV:1.14, BPS: 978, PER: 28.77, EPS: 61, PBR: 1.7944478527607362)
160 (False) TCC스틸(종가:3720) 161346068044 - 211238982468 > 85560000000 * 1 ?(DIV:0.81, BPS: 5067, PER: 16.17, EPS: 230, PBR: 0.733984606275903)
