
0 (False) 동화약품(종가:23850) 237916006490 - 76698757654 > 666165559500 * 1 ?(DIV:0.5, BPS: 10772, PER: 69.94, EPS: 341, PBR: 2.2140308206461197)
96 (False) 현대차증권(종가:10200) 0 - 0 > 299238532200 * 1 ?(DIV:5.88, BPS: 25525, PER: 4.41, EPS: 2315, PBR: 0.39996669931439766)
97 (False) SK증권(종가:710) 0 - 0 > 335539021410 * 1 ?(DIV:1.41, BPS: 1197, PER: 10.6, EPS: 67, PBR: 0.5933166248955722)
98 (False) SK증권우(종가:5300) 0 - 0 > 20736324200 * 1 ?(DIV:0.28, BPS: 0, PER: 0.0, EPS: 0, PBR: 0.0)
99 (False) 동양(종가:1150) 393139559236 - 201654496782 > 274486672450 * 1 ?(DIV:3.48, BPS: 3428, PER: 0.0, EPS: 0, PBR: 0.0)
100 (False) 동양우(종가:7390) 0 - 0 > 4565032090 * 1 ?(DIV:1.22, BPS: 0, PER: 0.0, EPS: 0, PBR: 0.0)
101 (False) 동양2우B(종가:13500) 0 - 0 > 4165681500 * 1 ?(DIV:1.11, BPS: 0, PER: 0.0, EPS: 0, PBR: 0.0)
102 (False) 동양3우B(종가:29100) 0 - 0 > 2610910200 * 1 ?(DIV:0.52, BPS: 0, PER: 0.0, EPS: 0, PBR: 0.0)
103 (False) DI동일(종가:85600) 0 - 0 > 211056130400 * 1 ?(DIV:1.75, BPS: 199541, PER: 12.43, EPS: 6888, PBR: 0.429073924657088)
104 (False) 안국약품(종가:14300) 147348151407 - 64895913203 > 186506606000 * 1 ?(DIV:1.54, BPS: 11366, PER: 64.71, EPS: 221, PBR: 1.2582183705789194)
105 (False) 조비(종가:20550) 0 - 0 > 106700511450 * 1 ?(DIV:0.0, BPS: 9237, PER: 0.0, EPS: 0, PBR: 0.0)
106 (False) 제일연마(종가:6800) 54464607679 - 20588708379 > 68000000000 * 1 ?(DIV:3.24, BPS: 8396, PER: 7.97, EPS: 853, PBR: 0.8097201048118151)
107 (False) 금양(종가:5280) 125071791629 - 171234915457 > 232574152800 * 1 ?(DIV:0.0, BPS: 1535, PER: 0.0, EPS: 0, PBR: 0.0)
108 (False) 케이비아이동국실업(종가:622) 213374491507 - 386899703173 > 41078168784 * 1 ?(DIV:0.0, BPS: 2665, PER: 0.0, EPS: 0, PBR: 0.0)
109 (False) 종근당홀딩스(종가:106500) 365605781631 - 374259689351 > 533550196500 * 1 ?(DIV:1.22, BPS: 93600, PER: 11.85, EPS: 8988, PBR: 1.1379038461538462)
110 (False) 대상(종가:25400) 1328035066487 - 1581863031311 > 880059835000 * 1 ?(DIV:2.36, BPS: 27896, PER: 8.53, EPS: 2976, PBR: 0.9099971322053341)
111 (False) 대상우(종가:16900) 0 - 0 > 23156768700 * 1 ?(DIV:3.61, BPS: 0, PER: 0.0, EPS: 0, PBR: 0.0)
112 (False) 신영증권(종가:46150) 0 - 0 > 433174837550 * 1 ?(DIV:5.42, BPS: 69280, PER: 19.86, EPS: 2324, PBR: 0.6662043879907621)
113 (False) 신영증권우(종가:46650) 0 - 0 > 329058043950 * 1 ?(DIV:5.47, BPS: 0, PER: 0.0, EPS: 0, PBR: 0.0)
114 (False) SK네트웍스(종가:4625) 4240487000000 - 8130750000000 > 1147867867375 * 1 ?(DIV:2.59, BPS: 8713, PER: 0.0, EPS: 0, PBR: 0.0)
115 (False) SK네트웍스우(종가:123000) 0 - 0 > 13978704000 * 1 ?(DIV:0.12, BPS: 0, PER: 0.0, EPS: 0, PBR: 0.0)
116 (False) 한양증권(종가:8580) 0 - 0 > 109210821720 * 1 ?(DIV:4.08, BPS: 22236, PER: 4.97, EPS: 1726, PBR: 0.3857807159561072)
117 (False) 한양증권우(종가:17100) 0 - 0 > 8977500000 * 1 ?(DIV:2.34, BPS: 0, PER: 0.0, EPS: 0, PBR: 0.0)
118 (False) 신화실업(종가:20250) 0 - 0 > 24601279500 * 1 ?(DIV:0.49, BPS: 28118, PER: 25.54, EPS: 793, PBR: 0.7202937620029873)
119 (False) 알루코(종가:4370) 276527117520 - 490589211484 > 363615826710 * 1 ?(DIV:0.0, BPS: 2755, PER: 0.0, EPS: 0, PBR: 0.0)
120 (False) 대한제당(종가:18300) 534671609000 - 695526128000 > 164144741400 * 1 ?(DIV:3.69, BPS: 48261, PER: 10.66, EPS: 1717, PBR: 0.3792548848967075)
121 (False) 대한제당우(종가:13600) 0 - 0 > 8816553600 * 1 ?(DIV:5.15, BPS: 0, PER: 0.0, EPS: 0, PBR: 0.0)
122 (False) 오리온홀딩스(종가:12350) 792341169763 - 1024827151410 > 773670961700 * 1 ?(DIV:5.26, BPS: 30747, PER: 15.36, EPS: 804, PBR: 0.401646989950239)
123 (False) 무림SP(종가:2325) 83670560199 - 94178604874 > 51469687500 * 1 ?(DIV:1.51, BPS: 9203, PER: 38.11, EPS: 61, PBR: 0.2526034988590677)
124 (False) 삼화콘덴서(종가:55500) 0 - 0 > 576922500000 * 1 ?(DIV:0.45, BPS: 14698, PER: 19.21, EPS: 2889, PBR: 3.775866784596544)
125 (False) 이화공영(종가:5700) 0 - 0 > 112892832000 * 1 ?(DIV:0.18, BPS: 2157, PER: 407.14, EPS: 14, PBR: 2.642540565600371)
126 (False) 대림건설(종가:24500) 0 - 0 > 540305458000 * 1 ?(DIV:1.63, BPS: 30161, PER: 3.91, EPS: 6265, PBR: 0.8121796359537151)
127 (True) KISCO홀딩스(종가:11750) 1071318063398 - 180525970911 > 217097465000 * 1 ?(DIV:2.38, BPS: 44246, PER: 4.04, EPS: 2909, PBR: 0.2656140668082991)
128 (False) 코오롱(종가:21700) 1289581791210 - 2822191554324 > 273993444200 * 1 ?(DIV:2.3, BPS: 43841, PER: 0.0, EPS: 0, PBR: 0.0)
129 (False) 코오롱우(종가:15950) 0 - 0 > 17168420500 * 1 ?(DIV:3.45, BPS: 0, PER: 0.0, EPS: 0, PBR: 0.0)
130 (False) 아세아(종가:78300) 661884507129 - 1403168247899 > 171557179200 * 1 ?(DIV:2.23, BPS: 354657, PER: 3.09, EPS: 25353, PBR: 0.2208916502423468)
131 (False) 비비안(종가:3780) 0 - 0 > 101061664200 * 1 ?(DIV:0.0, BPS: 6310, PER: 0.0, EPS: 0, PBR: 0.0)
132 (False) 경농(종가:12950) 227320981726 - 194307190960 > 280908162500 * 1 ?(DIV:1.7, BPS: 8484, PER: 50.98, EPS: 254, PBR: 1.5262753418198962)
133 (False) 고려산업(종가:3635) 104366269994 - 106789497227 > 90654809875 * 1 ?(DIV:0.83, BPS: 3842, PER: 19.97, EPS: 182, PBR: 0.9460020822488288)
134 (False) 도화엔지니어링(종가:7820) 191162712109 - 172659673753 > 263690400000 * 1 ?(DIV:3.2, BPS: 7490, PER: 15.07, EPS: 519, PBR: 1.0442363150867824)
135 (True) 삼양통상(종가:63400) 270099940132 - 47075463868 > 190200000000 * 1 ?(DIV:1.58, BPS: 109582, PER: 4.2, EPS: 15112, PBR: 0.5792046138964428)
136 (False) 한국수출포장(종가:18550) 0 - 0 > 74200000000 * 1 ?(DIV:3.23, BPS: 61942, PER: 4.12, EPS: 4505, PBR: 0.2996448290336121)
137 (False) 동성제약(종가:12250) 0 - 0 > 319736882500 * 1 ?(DIV:0.0, BPS: 2689, PER: 0.0, EPS: 0, PBR: 0.0)
138 (False) 한일철강(종가:1750) 85929049007 - 178953189436 > 41443277750 * 1 ?(DIV:0.0, BPS: 6586, PER: 0.0, EPS: 0, PBR: 0.0)
139 (False) 피에스텍(종가:4700) 97118714268 - 26482460625 > 92445442100 * 1 ?(DIV:3.19, BPS: 7280, PER: 35.88, EPS: 131, PBR: 0.6456428571428572)
140 (False) 고려제강(종가:13900) 936776495494 - 886207676194 > 278000000000 * 1 ?(DIV:2.52, BPS: 68831, PER: 27.86, EPS: 499, PBR: 0.20197498220278653)
141 (False) 롯데푸드(종가:308000) 551640123660 - 712871463146 > 348615960000 * 1 ?(DIV:3.9, BPS: 625100, PER: 7.47, EPS: 41242, PBR: 0.49284552871540555)
142 (False) 삼일기업공사(종가:3530) 0 - 0 > 43772000000 * 1 ?(DIV:2.83, BPS: 4744, PER: 13.32, EPS: 265, PBR: 0.7440556492411468)
143 (False) 아세아제지(종가:28250) 290056593727 - 271953403209 > 253021181500 * 1 ?(DIV:2.12, BPS: 65302, PER: 4.12, EPS: 6860, PBR: 0.432807570977918)
144 (False) 한진(종가:44500) 391253389841 - 2487762005802 > 532872192000 * 1 ?(DIV:1.12, BPS: 72343, PER: 0.0, EPS: 0, PBR: 0.0)
145 (False) 넥센타이어(종가:5410) 1202526059444 - 1972148454737 > 528383214570 * 1 ?(DIV:1.94, BPS: 14921, PER: 4.69, EPS: 1153, PBR: 0.36241337711949606)
146 (False) 넥센타이어1우B(종가:2315) 0 - 0 > 15047500000 * 1 ?(DIV:4.75, BPS: 0, PER: 0.0, EPS: 0, PBR: 0.0)
147 (False) SH에너지화학(종가:821) 79308723367 - 24352227449 > 91240792330 * 1 ?(DIV:0.0, BPS: 876, PER: 0.0, EPS: 0, PBR: 0.0)
148 (False) KCC(종가:157500) 0 - 0 > 1399619182500 * 1 ?(DIV:3.49, BPS: 421723, PER: 0.0, EPS: 0, PBR: 0.0)
149 (False) 한독(종가:33550) 330665585397 - 424201166935 > 461766532150 * 1 ?(DIV:0.82, BPS: 24757, PER: 13.19, EPS: 2544, PBR: 1.3553887789312113)
150 (False) 범양건영(종가:5750) 0 - 91161685765 > 142783896500 * 1 ?(DIV:0.0, BPS: 2819, PER: 7.24, EPS: 794, PBR: 2.039219581411848)
151 (False) 세기상사(종가:61600) 0 - 0 > 25107667200 * 1 ?(DIV:0.0, BPS: 55045, PER: 0.0, EPS: 0, PBR: 0.0)
152 (False) 삼익악기(종가:1380) 188554375977 - 398316624798 > 124932662700 * 1 ?(DIV:3.62, BPS: 2478, PER: 8.47, EPS: 163, PBR: 0.5571468926553673)
153 (True) 화성산업(종가:12100) 415196757795 - 235098010659 > 150654680000 * 1 ?(DIV:4.13, BPS: 29797, PER: 19.09, EPS: 634, PBR: 0.40618384401114205)
154 (False) 조흥(종가:151500) 0 - 0 > 90900000000 * 1 ?(DIV:3.96, BPS: 215770, PER: 11.59, EPS: 13076, PBR: 0.7023721555359874)
155 (False) 제일파마홀딩스(종가:20150) 313776310427 - 358280926017 > 321863103250 * 1 ?(DIV:0.35, BPS: 24634, PER: 0.0, EPS: 0, PBR: 0.0)
156 (False) 오리엔트바이오(종가:1760) 0 - 0 > 208683140160 * 1 ?(DIV:0.0, BPS: 510, PER: 0.0, EPS: 0, PBR: 0.0)
157 (False) 한탑(종가:1905) 54333235342 - 100367999713 > 42480456060 * 1 ?(DIV:0.0, BPS: 1573, PER: 0.0, EPS: 0, PBR: 0.0)
158 (False) 동일제강(종가:2355) 0 - 0 > 35325000000 * 1 ?(DIV:0.42, BPS: 8703, PER: 31.82, EPS: 74, PBR: 0.27055957715730206)
159 (False) 신일전자(종가:1790) 0 - 0 > 127175062590 * 1 ?(DIV:1.12, BPS: 978, PER: 29.34, EPS: 61, PBR: 1.83)
160 (False) TCC스틸(종가:3895) 161346068044 - 211238982468 > 89585000000 * 1 ?(DIV:0.77, BPS: 5067, PER: 16.93, EPS: 230, PBR: 0.7684823366883757)
