
36 (False) 가온전선(종가:22750) 371449606637 - 368027585731 > 94647894250 * 1 ?(DIV:2.64, BPS: 61708, PER: 16.36, EPS: 1391, PBR: 0.36878135736047185)
37 (False) 삼일제약(종가:21200) 73728300469 - 121155414636 > 141931795200 * 1 ?(DIV:0.71, BPS: 9580, PER: 164.34, EPS: 129, PBR: 2.212929018789144)
38 (False) 흥국화재(종가:2870) 0 - 0 > 184376391150 * 1 ?(DIV:0.0, BPS: 10926, PER: 5.63, EPS: 510, PBR: 0.2627951674903899)
39 (False) 흥국화재우(종가:13350) 0 - 0 > 10252800000 * 1 ?(DIV:0.0, BPS: 0, PER: 0.0, EPS: 0, PBR: 0.0)
40 (False) 흥국화재2우B(종가:23900) 0 - 0 > 3671040000 * 1 ?(DIV:0.0, BPS: 0, PER: 0.0, EPS: 0, PBR: 0.0)
41 (True) CS홀딩스(종가:56200) 192588819857 - 29175531270 > 64881888400 * 1 ?(DIV:0.89, BPS: 195584, PER: 6.66, EPS: 8435, PBR: 0.2872274828206806)
42 (False) 동아쏘시오홀딩스(종가:127500) 0 - 625893948569 > 782633887500 * 1 ?(DIV:0.78, BPS: 121392, PER: 39.6, EPS: 3220, PBR: 1.0504151838671412)
43 (False) 천일고속(종가:69900) 0 - 0 > 99902478000 * 1 ?(DIV:7.15, BPS: 35686, PER: 138.14, EPS: 506, PBR: 1.9587188253096453)
44 (False) SK하이닉스(종가:98800) 17036210000000 - 18768114000000 > 71926633662000 * 1 ?(DIV:1.01, BPS: 65836, PER: 33.57, EPS: 2943, PBR: 1.5006456953642384)
45 (False) 영풍(종가:514000) 1645833663992 - 1261306832920 > 946808560000 * 1 ?(DIV:1.95, BPS: 1767872, PER: 3.79, EPS: 135469, PBR: 0.29042120130869203)
46 (False) LS네트웍스(종가:2250) 311045227265 - 738410021231 > 177306786000 * 1 ?(DIV:0.0, BPS: 6590, PER: 0.0, EPS: 0, PBR: 0.0)
47 (False) 유수홀딩스(종가:5500) 261138679610 - 353716117996 > 143229966000 * 1 ?(DIV:0.0, BPS: 8702, PER: 33.74, EPS: 163, PBR: 0.6319949436911054)
48 (True) 현대건설(종가:35100) 13994834000000 - 9422369000000 > 3908587351500 * 1 ?(DIV:1.71, BPS: 59778, PER: 9.6, EPS: 3656, PBR: 0.5871323898424169)
49 (False) 현대건설우(종가:182500) 0 - 0 > 18041220000 * 1 ?(DIV:0.36, BPS: 0, PER: 0.0, EPS: 0, PBR: 0.0)
50 (False) 이화산업(종가:15200) 83803814382 - 109501287730 > 42560000000 * 1 ?(DIV:0.0, BPS: 36329, PER: 0.0, EPS: 0, PBR: 0.0)
51 (False) 삼성화재(종가:198500) 0 - 0 > 9403905144500 * 1 ?(DIV:4.28, BPS: 282791, PER: 13.12, EPS: 15126, PBR: 0.7017660392303857)
52 (False) 삼성화재우(종가:155500) 0 - 0 > 496356000000 * 1 ?(DIV:5.47, BPS: 0, PER: 0.0, EPS: 0, PBR: 0.0)
53 (True) 화천기공(종가:31800) 169960596066 - 80819799178 > 69960000000 * 1 ?(DIV:3.93, BPS: 134845, PER: 9.39, EPS: 3388, PBR: 0.23592509918795657)
54 (False) 강남제비스코(종가:18850) 199598107702 - 135426277802 > 122525000000 * 1 ?(DIV:2.65, BPS: 81019, PER: 8.38, EPS: 2250, PBR: 0.232723188387909)
55 (False) 한화(종가:26350) 15502543000000 - 169585717000000 > 1975162667250 * 1 ?(DIV:2.66, BPS: 45198, PER: 25.07, EPS: 1051, PBR: 0.5829587592371344)
56 (False) 한화우(종가:48250) 0 - 0 > 23125935500 * 1 ?(DIV:1.55, BPS: 0, PER: 0.0, EPS: 0, PBR: 0.0)
57 (False) 한화3우B(종가:14000) 0 - 0 > 314608000000 * 1 ?(DIV:5.36, BPS: 0, PER: 0.0, EPS: 0, PBR: 0.0)
58 (False) 보해양조(종가:964) 54828160744 - 73903868592 > 122861195572 * 1 ?(DIV:0.0, BPS: 635, PER: 0.0, EPS: 0, PBR: 0.0)
59 (False) 유니온(종가:6360) 129296305242 - 178032435067 > 99289896840 * 1 ?(DIV:1.57, BPS: 6355, PER: 0.0, EPS: 0, PBR: 0.0)
60 (False) 전방(종가:31050) 49676092211 - 261017358638 > 52164000000 * 1 ?(DIV:0.0, BPS: 50283, PER: 0.0, EPS: 0, PBR: 0.0)
61 (False) 한국주철관(종가:8500) 0 - 0 > 193804250000 * 1 ?(DIV:2.35, BPS: 11819, PER: 14.53, EPS: 585, PBR: 0.7191852102546746)
62 (False) DB하이텍(종가:36600) 451465692726 - 375840322099 > 1624988320800 * 1 ?(DIV:0.96, BPS: 14483, PER: 15.19, EPS: 2410, PBR: 2.5276462058965685)
63 (False) DB하이텍1우(종가:119000) 0 - 0 > 13365604000 * 1 ?(DIV:0.34, BPS: 0, PER: 0.0, EPS: 0, PBR: 0.0)
64 (False) 신라섬유(종가:2290) 0 - 0 > 55595566600 * 1 ?(DIV:0.0, BPS: 595, PER: 254.44, EPS: 9, PBR: 3.848672268907563)
65 (False) 페이퍼코리아(종가:2860) 266865091296 - 501120059086 > 100575560800 * 1 ?(DIV:0.0, BPS: 436, PER: 0.0, EPS: 0, PBR: 0.0)
66 (False) CJ(종가:80100) 11677451858000 - 25479762831000 > 2337077539800 * 1 ?(DIV:2.31, BPS: 126448, PER: 9.72, EPS: 8240, PBR: 0.6334050360622548)
67 (False) CJ우(종가:50600) 0 - 0 > 114367283800 * 1 ?(DIV:3.75, BPS: 0, PER: 0.0, EPS: 0, PBR: 0.0)
68 (False) CJ4우(전환)(종가:61400) 0 - 0 > 259507836800 * 1 ?(DIV:3.09, BPS: 0, PER: 0.0, EPS: 0, PBR: 0.0)
69 (False) JW중외제약(종가:33400) 317666284014 - 345282851099 > 698729803600 * 1 ?(DIV:0.97, BPS: 10345, PER: 0.0, EPS: 0, PBR: 0.0)
70 (False) JW중외제약우(종가:44150) 0 - 0 > 7609738150 * 1 ?(DIV:0.79, BPS: 0, PER: 0.0, EPS: 0, PBR: 0.0)
71 (False) JW중외제약2우B(종가:59400) 0 - 0 > 5368215600 * 1 ?(DIV:0.59, BPS: 0, PER: 0.0, EPS: 0, PBR: 0.0)
72 (False) 대한방직(종가:36250) 94493598129 - 73134133814 > 192125000000 * 1 ?(DIV:0.0, BPS: 23893, PER: 0.0, EPS: 0, PBR: 0.0)
73 (True) 만호제강(종가:18000) 166920394933 - 18290989653 > 74700000000 * 1 ?(DIV:1.11, BPS: 55516, PER: 51.43, EPS: 350, PBR: 0.324239858779451)
74 (False) LG상사(종가:18750) 3287054489780 - 3832267637617 > 726750000000 * 1 ?(DIV:1.6, BPS: 30224, PER: 25.37, EPS: 739, PBR: 0.6203159740603494)
75 (False) 대한제분(종가:149000) 488395623973 - 307000261912 > 251810000000 * 1 ?(DIV:1.34, BPS: 449614, PER: 14.61, EPS: 10196, PBR: 0.33131432740083716)
76 (False) 국보(종가:1945) 41772415342 - 78631116581 > 96037185525 * 1 ?(DIV:0.0, BPS: 1333, PER: 0.0, EPS: 0, PBR: 0.0)
